age,workclass,finalweigth,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final
20,77,298227,87,10,62,82,65,98,56,0,0,35,95,8
44,77,290521,39,9,99,31,96,18,34,0,0,40,95,8
51,77,56915,39,9,58,23,46,12,56,0,0,40,95,8
20,77,146538,39,9,58,55,46,98,56,0,0,40,95,8
17,10,258872,2,7,62,10,70,98,34,0,0,5,95,8
19,77,206399,39,9,62,55,70,18,34,0,0,40,95,8
45,84,197332,87,10,58,23,46,98,56,0,0,55,95,9
60,77,245062,39,9,58,23,46,98,56,0,0,40,95,9
42,77,197583,15,12,58,31,46,18,56,0,0,40,10,9
44,85,234885,39,9,58,82,100,98,34,0,0,40,95,9
40,77,72887,16,11,58,55,46,14,56,0,0,40,95,9
30,77,180374,39,9,58,31,100,98,34,0,0,40,95,8
38,77,351299,87,10,58,93,46,18,56,0,0,50,95,8
23,77,54012,39,9,58,93,46,98,56,0,0,60,95,8
32,10,115745,87,10,58,10,46,98,56,0,0,40,95,8
44,77,116632,15,12,62,32,70,98,56,0,0,40,95,8
54,54,288825,39,9,58,93,46,18,56,0,0,40,95,8
32,77,132601,17,13,58,79,46,98,56,0,0,50,95,8
50,77,193374,4,2,59,23,96,98,56,0,0,40,95,8
24,77,170070,17,13,62,91,65,98,34,0,0,20,95,8
37,77,126708,39,9,58,11,100,98,34,0,0,60,95,8
52,77,35598,39,9,25,93,96,98,56,0,0,40,95,8
38,77,33983,87,10,58,93,46,98,56,0,0,40,95,8
49,77,192776,60,14,58,31,46,98,56,0,1977,45,95,9
30,77,118551,17,13,58,91,100,98,34,0,0,16,95,9
60,77,201965,87,10,62,79,96,98,56,0,0,40,95,9
22,10,139883,87,10,62,10,70,98,56,0,0,40,95,8
35,77,285020,39,9,62,23,65,98,56,0,0,40,95,8
30,77,303990,39,9,62,93,65,98,56,0,0,60,95,8
67,77,49401,16,11,25,68,65,98,34,0,0,24,95,8
46,77,279196,17,13,62,23,65,98,34,0,0,40,95,8
17,77,211870,7,5,62,68,65,98,56,0,0,6,95,8
22,77,281432,87,10,62,41,70,98,56,0,0,30,95,8
27,77,161155,1,6,62,68,65,98,56,0,0,40,95,8
23,77,197904,39,9,62,68,96,98,34,0,0,35,95,8
33,77,111746,15,12,58,23,46,98,56,0,0,45,74,8
43,85,170721,87,10,58,23,46,98,56,0,0,20,95,8
28,89,70100,17,13,62,79,65,98,56,0,0,20,95,8
41,77,193626,39,9,59,23,96,98,34,0,0,40,95,8
52,10,271749,3,8,62,10,67,18,56,594,0,40,95,8
25,77,189775,87,10,59,11,70,18,34,0,0,20,95,8
63,10,401531,4,2,58,10,46,98,56,0,0,35,95,8
59,54,286967,39,9,58,93,46,98,56,0,0,45,95,8
45,54,164427,17,13,25,79,96,98,34,0,0,40,95,8
38,77,91039,17,13,58,82,46,98,56,15024,0,60,95,9
40,77,347934,39,9,62,68,65,98,34,0,0,35,95,8
46,33,371373,39,9,25,11,65,98,56,0,0,40,95,8
35,77,32220,15,12,62,31,65,98,34,0,0,60,95,8
34,77,187251,39,9,25,79,96,98,34,0,0,25,95,8
33,77,178107,17,13,62,23,70,98,56,0,0,20,95,8
41,77,343121,39,9,25,11,96,98,34,0,0,36,95,8
20,77,262749,87,10,62,55,70,98,56,0,0,40,95,8
23,77,403107,5,3,62,68,70,98,56,0,0,40,29,8
26,77,64293,87,10,62,79,65,98,34,0,0,35,95,8
72,10,303588,39,9,58,10,46,98,56,0,0,20,95,8
23,54,324960,39,9,62,32,65,98,56,0,0,40,73,8
62,54,114060,39,9,58,93,46,98,56,0,0,40,95,8
52,77,48925,87,10,58,11,46,98,56,0,0,40,95,8
58,77,180980,87,10,25,68,96,98,34,0,0,42,35,8
25,77,181054,17,13,62,82,65,98,34,0,0,40,95,8
24,77,388093,17,13,62,31,65,18,56,0,0,40,95,8
19,77,249609,87,10,62,80,70,98,56,0,0,8,95,8
43,77,112131,87,10,58,31,46,98,56,0,0,40,95,8
47,54,543162,39,9,86,11,96,18,34,0,0,40,95,8
39,77,91996,39,9,25,68,96,98,34,0,0,40,95,8
49,77,141944,16,11,59,41,96,98,56,0,1380,42,95,8
53,10,251804,5,3,99,10,96,18,34,0,0,30,95,8
32,77,37070,16,11,62,23,65,98,56,0,0,45,95,8
34,77,337587,87,10,58,79,46,98,56,0,0,50,95,9
28,77,189346,39,9,25,23,65,98,56,0,0,45,95,8
57,10,222216,16,11,99,10,96,98,34,0,0,38,95,8
25,77,267044,87,10,62,11,65,12,34,0,0,20,95,8
20,10,214635,87,10,62,10,70,98,56,0,0,24,95,8
21,10,204226,87,10,62,10,96,98,34,0,0,35,95,8
34,77,108116,17,13,58,79,46,98,56,0,0,50,95,9
38,84,99146,17,13,58,31,46,98,56,15024,0,80,95,9
50,77,196232,39,9,58,31,46,98,56,7688,0,50,95,9
24,54,248344,87,10,25,41,65,18,56,0,0,50,95,8
37,54,186035,87,10,58,91,46,98,56,0,0,45,95,9
44,77,177905,87,10,25,55,96,98,56,0,0,58,95,9
28,77,85812,87,10,58,82,100,98,34,0,0,40,95,8
42,77,221172,17,13,58,31,46,98,56,0,0,40,95,9
74,77,99183,87,10,25,11,65,98,34,0,0,9,95,8
38,85,190387,39,9,58,23,46,98,56,0,0,50,95,8
44,85,202692,60,14,58,79,46,98,56,0,0,40,95,8
44,77,109339,2,7,25,55,96,66,34,0,0,46,81,8
26,77,108658,39,9,62,55,65,98,56,0,0,40,95,8
36,77,197202,39,9,58,68,46,18,56,0,0,40,95,8
41,77,101739,15,12,58,31,100,98,34,0,0,50,95,9
67,77,231559,78,15,58,79,46,98,56,20051,0,48,95,9
39,54,207853,3,8,58,91,46,98,56,0,0,50,95,8
57,77,190942,4,2,99,76,65,18,34,0,0,30,95,8
29,77,102345,16,11,86,23,65,98,56,0,0,40,95,8
31,84,41493,17,13,62,32,65,98,34,0,0,45,95,8
34,10,190027,39,9,62,10,96,18,34,0,0,40,95,8
44,77,210525,87,10,58,93,46,98,56,0,0,40,95,8
29,77,133937,26,16,62,79,70,98,56,0,0,40,95,8
30,77,237903,87,10,62,41,96,98,34,0,0,40,95,8
27,77,163862,39,9,62,93,65,98,56,0,0,40,95,8
27,77,201872,87,10,58,82,46,98,56,0,0,50,95,8
32,77,84179,39,9,62,41,65,98,34,0,0,45,95,8
58,77,51662,1,6,58,68,100,98,34,0,0,8,95,8
35,54,233327,87,10,58,80,46,98,56,0,0,40,95,8
21,77,259510,39,9,62,41,70,98,56,0,0,36,95,8
28,77,184831,87,10,62,23,96,98,56,0,0,40,95,8
46,85,245724,87,10,25,31,65,98,56,0,0,50,95,8
36,85,27053,39,9,86,68,96,98,34,0,0,40,95,8
72,77,205343,2,7,99,11,96,98,34,0,0,40,95,8
35,77,229328,39,9,58,55,100,18,34,0,0,40,95,8
33,33,319560,16,11,25,23,96,18,34,0,0,40,95,9
69,77,136218,2,7,62,55,65,98,34,0,0,40,95,8
35,77,54576,39,9,58,55,46,98,56,0,0,40,95,8
31,77,323069,39,9,86,11,96,98,34,0,0,20,10,8
34,77,148291,39,9,58,91,100,98,34,0,0,32,95,8
30,77,152453,2,7,58,68,46,98,56,0,0,40,61,8
28,77,114053,17,13,62,93,65,98,56,0,0,55,95,8
54,77,212960,17,13,58,82,46,98,56,0,0,35,95,9
47,77,264052,87,10,58,79,46,98,56,0,0,50,95,9
24,77,82804,39,9,62,41,96,18,34,0,0,40,95,8
52,85,334273,17,13,58,79,46,98,56,0,0,60,95,9
20,77,27337,39,9,62,41,70,12,56,0,0,48,95,8
43,84,188436,60,14,58,31,46,98,56,5013,0,45,95,8
45,77,433665,6,4,86,68,96,98,34,0,0,40,61,8
29,85,110663,39,9,86,23,65,98,56,0,0,35,95,8
47,77,87490,60,14,25,31,96,98,56,0,0,42,95,8
24,77,354351,39,9,62,23,70,98,56,0,0,40,95,8
51,77,95469,39,9,58,79,46,98,56,0,0,40,95,8
17,77,242718,2,7,62,82,70,98,56,0,0,12,95,8
37,77,22463,16,11,58,23,46,98,56,0,1977,40,95,9
27,77,158156,26,16,62,79,65,98,34,0,0,70,95,8
29,77,350162,17,13,58,31,100,98,56,0,0,40,95,9
18,10,165532,3,8,62,10,70,98,56,0,0,25,95,8
36,85,28738,15,12,25,82,96,98,34,0,0,35,95,8
58,54,283635,17,13,62,79,65,98,34,0,0,40,95,8
26,85,86646,87,10,58,23,46,98,56,0,0,45,95,8
65,10,195733,87,10,58,10,46,98,56,0,0,30,95,9
57,77,69884,39,9,58,82,46,98,56,0,0,40,95,9
59,77,199713,39,9,58,23,46,98,56,0,0,40,95,8
27,77,181659,39,9,58,55,46,98,56,0,0,40,95,8
31,85,340939,17,13,62,91,65,98,56,0,0,40,95,8
21,77,197747,87,10,62,82,70,98,34,0,0,24,95,8
29,77,34292,87,10,62,11,65,98,56,0,0,60,95,8
18,77,156764,2,7,62,68,70,98,56,0,0,40,95,8
52,77,25826,1,6,58,23,46,98,56,0,1887,47,95,9
57,84,103948,17,13,25,79,65,98,56,0,0,80,95,8
42,10,137390,39,9,58,10,46,98,56,0,0,40,95,8
55,10,105138,39,9,58,10,100,14,34,0,0,40,95,8
60,77,39352,6,4,62,93,65,98,56,0,0,48,95,9
31,77,168387,17,13,58,79,46,98,56,7688,0,40,20,9
23,77,117789,17,13,62,11,70,98,34,0,0,40,95,8
27,77,267147,39,9,62,82,70,98,56,0,0,40,95,8
23,10,99399,87,10,62,10,96,12,34,0,0,25,95,8
42,85,214242,78,15,58,79,46,98,56,0,1902,50,95,9
25,77,200408,87,10,62,91,65,98,56,2174,0,40,95,8
49,77,136455,17,13,62,79,65,98,34,0,0,45,95,8
32,77,239824,17,13,62,91,65,98,56,0,0,40,95,8
19,77,217039,87,10,62,11,70,98,56,0,0,28,95,8
60,77,51290,6,4,25,68,65,98,34,0,0,40,95,8
42,54,175674,7,5,58,68,46,98,56,0,0,40,95,8
35,85,194404,15,12,62,32,65,98,56,0,0,40,95,8
48,77,45612,39,9,62,11,96,18,34,0,0,37,95,8
51,77,410114,60,14,58,23,46,98,56,0,0,40,95,9
29,77,182521,39,9,62,23,65,12,56,0,0,40,95,8
36,54,339772,39,9,86,31,65,18,56,0,0,40,95,8
17,77,169658,1,6,62,68,70,98,34,0,0,21,95,8
52,77,200853,60,14,25,79,65,98,34,6849,0,60,95,8
24,77,247564,39,9,62,23,65,98,56,0,0,40,95,8
24,77,249909,39,9,58,41,46,98,56,0,0,50,95,8
26,54,208122,17,13,62,79,70,98,56,1055,0,40,95,8
27,77,109881,17,13,62,68,70,98,34,0,0,20,95,8
39,77,207824,39,9,62,41,70,98,56,0,0,60,95,8
30,77,369027,39,9,58,93,46,18,56,0,0,45,95,8
50,85,114117,39,9,58,31,46,98,56,0,0,32,95,8
52,84,51048,17,13,58,82,46,98,56,0,0,55,95,8
46,77,102388,78,15,58,79,46,98,56,15024,0,45,95,9
23,77,190483,17,13,62,82,70,98,34,0,0,20,95,8
45,77,462440,2,7,99,68,65,18,34,0,0,20,95,8
65,77,109351,7,5,99,76,96,18,34,0,0,24,95,8
29,77,34383,16,11,58,93,46,98,56,0,0,55,95,8
47,77,241832,7,5,59,41,96,98,56,0,0,40,29,8
30,77,124187,39,9,62,32,70,18,56,0,0,60,95,8
34,77,153614,39,9,58,82,46,98,56,0,0,45,95,9
38,85,267556,39,9,58,82,46,98,56,0,0,64,95,8
33,77,205469,87,10,58,31,46,98,56,0,0,40,95,9
49,77,268090,17,13,58,82,46,98,56,0,0,26,95,9
47,85,165039,87,10,62,68,96,18,34,0,0,40,95,8
49,54,120451,1,6,86,68,96,18,34,0,0,40,95,8
43,77,154374,87,10,58,23,46,98,56,15024,0,60,95,9
30,77,103649,17,13,58,11,100,18,34,0,0,40,95,9
58,85,35723,39,9,58,23,46,98,56,0,0,60,95,8
19,77,262601,39,9,62,68,70,98,34,0,0,14,95,8
21,77,226181,17,13,62,41,65,98,56,0,0,40,95,8
33,77,175697,17,13,58,31,46,98,56,15024,0,60,95,9
47,84,248145,5,3,58,93,46,98,56,0,0,50,24,8
52,85,289436,26,16,58,79,46,98,56,0,0,60,95,9
26,77,75654,39,9,25,23,65,98,56,0,0,55,95,8
60,77,199378,39,9,58,23,46,98,56,0,0,40,95,8
21,77,160968,87,10,62,41,70,98,56,0,0,40,95,8
36,77,188563,87,10,58,82,46,98,56,5178,0,50,95,9
31,77,55849,87,10,58,23,46,98,56,0,0,45,95,8
50,84,195322,26,16,86,79,65,98,56,0,0,40,95,9
31,54,402089,39,9,25,11,96,98,34,0,0,40,95,8
71,77,78277,39,9,58,23,46,98,56,0,0,15,95,8
58,10,158611,39,9,58,10,46,98,56,0,0,50,95,8
30,89,169496,17,13,58,91,46,98,56,0,0,40,95,9
20,77,130959,87,10,62,68,70,98,56,0,0,20,95,8
24,77,556660,39,9,62,31,67,98,56,4101,0,50,95,8
35,77,292472,26,16,58,79,46,14,56,0,0,40,90,9
38,89,143774,87,10,86,31,65,98,34,0,0,45,95,8
27,77,288341,39,9,62,55,70,98,34,0,0,32,95,8
29,89,71592,87,10,62,11,96,14,34,0,0,40,72,8
70,10,167358,7,5,99,10,96,98,34,1111,0,15,95,8
34,77,106742,39,9,58,23,46,98,56,0,0,45,95,8
44,77,219288,6,4,58,23,46,98,56,0,0,35,95,8
43,77,174524,39,9,58,55,46,98,56,0,0,40,95,9
44,85,335183,3,8,58,41,46,18,56,0,0,40,95,9
35,77,261293,60,14,62,82,65,98,56,0,0,60,95,8
27,77,111900,87,10,62,79,65,98,56,0,0,40,95,8
43,54,194360,60,14,62,79,65,98,56,0,0,38,95,8
20,77,81145,87,10,62,82,65,98,34,0,0,25,95,8
42,77,341204,15,12,25,79,96,98,34,8614,0,40,95,9
27,89,249362,87,10,58,93,46,98,56,3411,0,40,95,8
42,77,247019,39,9,58,23,46,18,56,0,0,40,95,9
20,10,114746,2,7,59,10,70,14,34,0,1762,40,88,8
24,77,172146,7,5,62,55,65,98,56,0,1721,40,95,8
48,33,110457,87,10,25,31,65,98,56,0,0,40,95,8
17,10,80077,2,7,62,10,70,98,34,0,0,20,95,8
17,85,368700,2,7,62,32,70,98,56,0,0,10,95,8
33,77,182556,17,13,58,31,46,98,56,0,0,40,95,9
50,84,219420,39,9,58,82,46,98,56,0,0,50,95,9
22,77,240817,39,9,62,82,70,98,34,2597,0,40,95,8
17,77,102726,3,8,62,68,70,98,56,0,0,16,95,8
32,77,226267,87,10,58,11,46,98,56,0,0,40,61,8
31,77,125457,39,9,62,23,65,98,56,0,0,45,95,8
58,85,204021,39,9,99,31,65,98,56,0,0,50,95,8
29,54,92262,39,9,62,80,70,98,56,0,0,48,95,8
37,77,161141,16,11,58,23,46,98,56,0,0,40,74,9
34,85,190290,39,9,58,23,46,98,56,0,0,40,95,9
23,54,430828,87,10,86,31,96,18,56,0,0,40,95,8
18,89,59342,2,7,62,11,70,98,34,0,0,5,95,8
34,77,136721,39,9,25,31,65,98,34,0,0,40,95,8
66,10,149422,6,4,62,10,65,98,56,0,0,4,95,8
45,54,86644,17,13,58,79,100,98,34,0,0,55,95,8
41,77,195124,60,14,62,31,65,98,56,0,0,35,27,8
26,77,167350,39,9,62,68,67,98,56,0,0,30,95,8
54,54,113000,87,10,58,32,46,98,56,0,0,40,95,8
24,77,140027,87,10,62,55,70,18,34,0,0,45,95,8
42,77,262425,87,10,58,79,46,98,56,0,0,50,95,8
20,77,316702,87,10,62,79,70,98,56,0,0,20,95,8
23,89,335453,17,13,62,91,65,98,34,0,0,20,95,8
25,10,202480,15,12,62,10,67,98,56,0,0,45,95,8
35,77,203628,60,14,62,79,65,98,56,0,0,60,95,9
31,77,118710,60,14,58,91,46,98,56,0,1902,40,95,9
30,77,189620,17,13,62,79,70,98,34,0,0,40,73,8
19,77,475028,39,9,62,82,70,98,34,0,0,20,95,8
36,54,110866,17,13,62,79,65,98,56,0,0,50,95,8
31,77,243605,17,13,99,82,96,98,34,0,1380,40,24,8
21,77,163870,87,10,62,41,70,98,56,0,0,30,95,8
31,85,80145,87,10,58,23,46,98,56,0,0,40,95,8
46,77,295566,26,16,25,79,96,98,34,25236,0,65,95,9
44,77,63042,17,13,25,31,70,98,34,0,0,50,95,9
40,77,229148,3,8,58,68,46,18,56,0,0,40,51,8
45,77,242552,87,10,62,82,65,18,56,0,0,40,95,8
60,77,177665,39,9,58,23,46,98,56,0,0,35,95,8
18,77,208103,2,7,62,68,67,98,56,0,0,25,95,8
28,77,296450,17,13,58,79,46,98,56,0,0,40,95,8
36,77,70282,87,10,25,11,96,18,34,0,0,40,95,8
36,77,271767,17,13,86,79,65,98,56,0,0,40,10,8
40,77,144995,16,11,58,91,46,98,56,4386,0,40,95,8
36,54,382635,17,13,25,11,96,98,34,0,0,35,43,8
31,77,295697,39,9,86,68,96,18,34,0,0,40,95,8
33,77,194141,39,9,58,55,46,98,56,0,0,40,95,8
19,89,378418,39,9,62,91,70,98,34,0,0,40,95,8
22,77,214399,87,10,62,82,70,98,34,0,0,15,95,8
34,77,217460,17,13,58,31,46,98,56,0,0,45,95,9
33,77,182556,39,9,62,68,65,98,56,0,0,40,95,8
41,77,125831,39,9,58,23,46,98,56,0,2051,60,95,8
29,77,271328,17,13,62,79,65,98,56,4650,0,40,95,8
50,54,50459,39,9,58,31,46,98,56,0,0,42,95,9
42,77,162140,17,13,58,31,46,98,56,7298,0,45,95,9
43,77,177937,17,13,62,79,65,98,56,0,0,40,10,9
44,77,111502,39,9,58,82,100,98,34,0,0,40,95,8
20,77,299047,87,10,62,68,65,98,34,0,0,20,95,8
31,77,223212,39,9,58,68,46,98,56,0,0,40,61,8
65,85,118474,2,7,58,31,46,98,56,9386,0,59,10,9
23,77,352139,87,10,62,68,65,98,34,0,0,24,95,8
55,77,173093,87,10,25,11,65,14,34,0,0,40,95,8
26,77,181655,16,11,58,11,46,98,56,0,2377,45,95,8
25,77,332702,16,11,62,68,70,98,34,0,0,15,95,8
45,10,51164,87,10,58,10,100,18,34,0,0,40,95,8
35,77,234901,87,10,58,23,46,98,56,2407,0,40,95,8
36,77,131414,87,10,62,82,65,18,34,0,0,36,95,8
43,89,260960,17,13,58,79,46,98,56,0,0,50,95,8
56,77,156052,39,9,99,68,96,18,34,594,0,20,95,8
42,77,279914,17,13,58,91,46,98,56,0,0,40,95,9
19,77,192453,87,10,62,68,67,98,34,0,0,25,95,8
55,85,200939,39,9,58,93,46,98,56,0,0,72,95,8
42,77,151408,60,14,62,31,65,98,34,14084,0,50,95,9
26,77,112847,16,11,62,91,70,98,56,0,0,40,95,8
17,77,316929,3,8,62,41,70,98,56,0,0,20,95,8
42,54,126319,17,13,58,79,100,98,34,0,0,40,95,9
55,77,197422,39,9,58,93,46,98,56,7688,0,40,95,9
32,77,267736,87,10,62,11,70,18,34,0,0,40,95,8
29,77,267034,2,7,62,23,70,18,56,0,0,40,40,8
46,89,193047,17,13,58,79,46,98,56,0,0,37,95,8
29,89,356089,17,13,58,31,46,98,56,7688,0,40,95,9
22,77,223515,17,13,62,79,96,98,56,0,0,20,95,8
58,85,87510,1,6,58,23,46,98,56,0,0,40,95,8
23,77,145111,39,9,62,93,96,98,56,0,0,50,95,8
39,77,48093,39,9,62,41,65,98,56,0,0,40,95,8
27,77,31757,16,11,62,23,70,98,56,0,0,38,95,8
54,77,285854,39,9,58,93,46,98,56,0,0,40,95,9
33,54,120064,17,13,62,79,65,98,34,0,0,45,95,8
46,33,167381,39,9,58,11,100,98,34,0,0,40,95,9
37,77,103408,39,9,62,32,65,18,56,0,0,40,95,8
36,77,101460,39,9,62,68,65,98,34,0,0,18,95,8
59,54,420537,39,9,58,11,100,98,34,0,0,38,95,9
34,54,119411,39,9,25,80,96,98,56,0,0,40,74,8
53,84,128272,26,16,58,31,46,98,56,0,0,70,95,9
51,77,386773,17,13,62,82,65,98,56,0,0,55,95,9
32,77,283268,1,6,86,68,96,98,34,0,0,42,95,8
31,89,301526,87,10,59,68,67,98,56,0,0,40,95,8
22,77,151790,87,10,58,82,100,98,34,0,0,30,36,8
47,85,106252,17,13,25,82,65,98,34,0,0,50,95,8
32,77,188557,39,9,62,55,65,98,56,0,0,40,95,8
26,77,171114,87,10,62,32,65,98,34,0,0,38,95,8
37,77,327323,5,3,86,32,65,98,56,0,0,32,38,8
31,77,244147,39,9,25,23,96,98,56,0,0,55,95,8
37,77,280282,16,11,58,91,100,98,34,0,0,24,95,9
55,77,116442,39,9,62,82,65,98,56,0,0,38,95,8
23,54,282579,16,11,25,91,65,98,56,0,0,56,95,8
36,77,51838,87,10,25,11,96,98,34,0,0,40,95,8
34,77,73585,60,14,58,79,46,98,56,0,0,40,10,8
43,77,226902,17,13,58,82,46,98,56,0,0,50,95,9
54,77,279129,87,10,62,91,65,98,56,0,0,40,95,8
43,89,146908,87,10,58,23,46,98,56,0,0,40,10,8
28,77,196690,16,11,62,55,65,98,34,0,1669,42,95,8
40,77,130760,16,11,58,31,46,98,56,0,0,50,95,9
41,85,49572,87,10,58,31,46,98,56,0,0,60,95,8
40,77,237601,17,13,62,82,65,66,34,0,0,55,95,9
42,77,169628,87,10,25,11,65,18,34,0,0,38,95,8
61,85,36671,39,9,58,32,46,98,56,0,2352,50,95,8
18,77,231193,3,8,62,55,70,98,56,0,0,30,95,8
59,10,192130,39,9,58,10,46,98,56,0,0,16,95,8
21,10,149704,39,9,62,10,65,98,34,1055,0,40,95,8
48,77,102102,16,11,58,91,46,98,56,0,0,50,95,9
41,84,32185,17,13,58,91,46,98,56,0,0,40,95,8
18,10,196061,87,10,62,10,70,98,56,0,0,33,95,8
23,77,211046,39,9,62,82,65,98,34,2463,0,40,95,8
60,77,31577,39,9,58,93,46,98,56,0,0,60,95,9
22,77,162343,87,10,62,68,67,18,56,0,0,20,95,8
61,77,128831,39,9,58,55,46,98,56,0,0,40,95,8
25,77,316688,39,9,62,55,65,18,56,0,0,40,95,8
46,77,90758,60,14,62,91,65,98,56,0,0,35,95,9
43,77,274363,17,13,58,31,46,98,56,0,1902,40,30,9
43,77,154538,15,12,25,23,65,98,56,0,0,40,95,8
24,77,106085,39,9,62,68,70,18,56,0,1721,30,95,8
68,85,315859,2,7,62,32,96,98,56,0,0,20,95,8
31,77,51471,39,9,25,11,96,98,34,0,0,38,95,8
17,77,193830,2,7,62,82,70,98,34,0,0,20,95,8
32,77,231043,39,9,58,23,46,98,56,5178,0,48,95,9
50,10,23780,60,14,59,10,67,98,56,0,0,40,95,8
33,77,169879,17,13,58,79,46,98,56,3103,0,47,95,9
64,77,270333,17,13,58,79,46,98,56,0,0,40,95,9
20,77,138768,39,9,62,93,70,98,56,0,0,30,95,8
30,77,191571,39,9,86,68,70,98,34,0,0,36,95,8
22,10,219941,87,10,62,10,70,18,56,0,0,40,95,8
43,77,94113,87,10,25,31,65,98,56,0,0,45,95,8
22,77,137510,87,10,62,11,70,98,56,0,0,40,95,8
17,77,32607,1,6,62,32,70,98,56,0,0,20,95,8
47,85,93208,39,9,58,68,100,98,34,0,0,75,50,8
41,77,254440,16,11,62,79,65,98,34,0,0,60,95,8
56,77,186556,87,10,58,23,46,98,56,0,0,50,95,9
64,77,169871,39,9,58,93,46,98,56,0,0,45,95,8
47,77,191277,39,9,58,93,46,98,56,0,0,50,95,9
48,77,167159,16,11,62,11,96,98,56,0,0,40,95,8
31,77,171871,60,14,62,79,65,98,34,0,0,46,95,8
29,77,154411,16,11,62,91,70,98,56,0,0,40,95,8
30,77,129227,39,9,99,11,65,98,34,0,0,40,95,8
32,77,110331,39,9,58,31,46,98,56,0,1672,60,95,8
57,77,34269,39,9,99,93,96,98,56,0,653,42,95,9
62,77,174355,39,9,99,68,65,98,34,0,0,40,95,8
39,77,680390,39,9,86,55,96,98,34,0,0,24,95,8
43,77,233130,87,10,62,11,65,98,56,0,0,25,95,8
24,84,165474,17,13,62,82,70,98,56,0,0,40,95,8
42,10,257780,2,7,58,10,46,98,56,0,0,15,95,8
53,77,194259,87,10,58,11,100,98,34,4386,0,40,95,9
26,77,280093,87,10,62,41,70,98,56,0,0,40,95,8
73,85,177387,39,9,58,31,46,98,56,0,0,40,95,8
72,10,28929,2,7,99,10,65,98,34,0,0,24,95,8
55,77,105304,39,9,58,55,46,98,56,0,0,40,95,8
25,77,499233,39,9,25,11,65,98,56,0,0,40,95,8
41,77,180572,17,13,25,79,65,98,34,0,0,50,95,9
24,77,321435,17,13,62,31,65,98,56,0,0,50,95,8
63,77,86108,39,9,99,32,65,98,56,0,0,6,95,8
17,77,198124,2,7,62,82,70,98,56,0,0,20,95,8
35,77,135162,87,10,58,23,46,98,56,0,0,50,95,8
51,77,146813,87,10,58,79,46,98,56,0,0,40,95,9
62,54,291175,17,13,99,79,65,98,34,0,0,48,95,8
55,77,387569,39,9,58,23,46,98,56,4386,0,40,95,9
43,77,102895,87,10,25,79,65,98,56,0,0,40,95,8
40,54,33274,39,9,25,68,65,98,34,0,0,50,95,8
37,77,86551,17,13,58,31,46,98,56,0,0,45,95,9
39,77,138192,17,13,58,23,46,98,56,0,0,40,95,8
31,77,118966,39,9,62,23,70,98,56,0,0,18,95,8
61,77,99784,60,14,99,79,65,98,34,0,0,40,95,9
26,77,90980,16,11,25,11,65,98,34,0,0,55,95,8
46,85,177407,39,9,58,82,46,98,56,0,0,50,95,8
26,77,96467,17,13,62,79,65,98,34,0,0,40,95,8
48,89,327886,26,16,25,79,70,98,56,0,0,50,95,9
34,77,111567,39,9,62,93,70,98,56,0,0,40,95,8
34,54,166545,39,9,62,11,70,98,34,0,0,40,95,8
59,77,142182,39,9,58,68,46,98,56,0,0,40,95,9
34,77,188798,17,13,62,79,70,98,34,0,0,40,95,8
49,77,38563,17,13,62,31,65,98,34,0,0,56,95,9
18,77,216284,2,7,62,11,70,98,34,0,0,20,95,8
43,77,191547,39,9,58,32,46,98,56,0,0,40,61,8
48,77,285335,2,7,58,31,46,98,56,0,0,50,95,8
28,84,142712,87,10,58,31,46,98,56,0,0,70,95,8
33,77,80945,39,9,58,55,46,98,56,0,0,40,95,8
24,77,309055,87,10,62,82,65,98,34,0,0,15,95,8
21,77,62339,1,6,62,41,65,98,56,0,0,40,95,8
17,77,368700,2,7,62,82,70,98,56,0,0,28,95,8
39,77,176186,87,10,58,32,46,98,56,0,0,50,95,9
29,85,266855,17,13,86,79,70,98,56,0,0,40,95,8
44,77,48087,17,13,58,31,46,98,56,0,0,40,95,9
24,77,121313,87,10,62,93,70,98,56,0,0,50,95,8
71,85,143437,60,14,58,82,46,98,56,10605,0,40,95,9
51,85,160724,17,13,58,82,46,14,56,0,2415,40,21,9
55,77,282753,5,3,25,68,96,18,56,0,0,25,95,8
41,77,194636,17,13,58,31,46,98,56,0,0,60,95,9
23,77,153044,39,9,62,41,96,18,34,0,0,7,95,8
38,77,411797,16,11,25,11,96,98,34,0,0,40,95,8
39,77,117683,39,9,58,93,46,98,56,0,0,40,95,9
19,77,376540,39,9,62,11,65,98,34,0,0,30,95,8
49,77,72393,7,5,25,55,65,98,34,0,0,40,95,8
32,77,270335,17,13,58,11,67,98,56,0,0,40,72,9
27,77,96226,39,9,58,23,46,98,56,0,0,70,95,8
38,77,95336,17,13,58,82,46,98,56,0,0,50,95,9
33,77,258498,87,10,58,23,100,98,34,0,0,60,95,8
63,10,149698,87,10,58,10,46,98,56,0,0,15,95,8
23,77,205865,17,13,62,31,70,98,56,0,0,28,95,8
33,84,155781,87,10,58,23,46,98,56,0,0,60,10,8
54,85,406468,39,9,58,82,46,18,56,0,0,40,95,8
29,77,177119,16,11,25,91,65,98,34,2174,0,45,95,8
48,10,144397,87,10,25,10,96,18,34,0,0,30,95,8
35,85,372525,17,13,62,31,65,98,56,0,0,40,95,8
